trade_no,direction,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,liquidated,liq_price_est,liq_loss,net_trade,balance_before,balance_after,exit_reason,stop_streak
7331,short,2024-05-11 10:00:00+00:00,2024-05-11 10:45:00+00:00,0.12667299572821283,0.12712162561754545,122.48289390450873,-0.4337900656854802,0.12248289390450873,0.0,False,0.13839024783307252,0.0,-0.5562729595899889,612.4144695225436,611.8581965629537,short_exit_LB,0
7332,long,2024-05-11 10:45:00+00:00,2024-05-11 12:00:00+00:00,0.12712161969907473,0.12659299919099543,122.37163931259074,-0.5088682656895884,0.12237163931259075,0.0,False,0.11536286987691032,0.0,-0.6312399050021792,611.8581965629537,611.2269566579515,long_exit_LH,0
7333,short,2024-05-11 21:00:00+00:00,2024-05-11 21:45:00+00:00,0.12650948630699949,0.1267591793374236,122.2453913315903,-0.2412769437929204,0.1222453913315903,0.0,False,0.13821161379039695,0.0,-0.3635223351245107,611.2269566579515,610.8634343228271,short_exit_LB,0
7334,long,2024-05-11 21:45:00+00:00,2024-05-11 22:30:00+00:00,0.12675917437907502,0.12660370888851954,122.17268686456542,-0.14984033139155528,0.12217268686456542,0.0,False,0.11503395074901059,0.0,-0.2720130182561207,610.8634343228271,610.591421304571,long_exit_LH,0
7335,short,2024-05-11 22:30:00+00:00,2024-05-11 23:45:00+00:00,0.12660371262585668,0.12641715947874774,122.11828426091421,0.17994377712873794,0.12211828426091421,0.0,False,0.13831455604374843,0.0,0.05782549286782372,610.591421304571,610.6492467974388,short_exit_LB,0
7336,long,2024-05-12 03:15:00+00:00,2024-05-12 04:30:00+00:00,0.1270078049029273,0.12682562767788985,122.12984935948775,-0.17518039200470495,0.12212984935948776,0.0,False,0.11525958294940651,0.0,-0.2973102413641927,610.6492467974388,610.3519365560745,long_exit_LH,0
7337,short,2024-05-12 04:30:00+00:00,2024-05-12 05:45:00+00:00,0.12682563213317927,0.1268544545562185,122.07038731121492,-0.027741744980631602,0.12207038731121492,0.0,False,0.13855700310549834,0.0,-0.14981213229184653,610.3519365560745,610.2021244237827,short_exit_LB,0
7338,short,2024-05-12 07:00:00+00:00,2024-05-12 07:30:00+00:00,0.12686212379007727,0.12701026648002517,122.04042488475653,-0.14251217214941414,0.12204042488475654,0.0,False,0.13859687024065942,0.0,-0.26455259703417067,610.2021244237827,609.9375718267486,short_exit_LB,0
7339,long,2024-05-12 07:30:00+00:00,2024-05-12 07:45:00+00:00,0.1270102624266197,0.1267212036841761,121.98751436534971,-0.27762762490660514,0.12198751436534971,0.0,False,0.11526181315215737,0.0,-0.39961513927195486,609.9375718267486,609.5379566874766,long_exit_LH,0
7340,short,2024-05-12 10:30:00+00:00,2024-05-12 11:45:00+00:00,0.1264881114979835,0.1266163084274071,121.90759133749532,-0.12355452775608858,0.12190759133749532,0.0,False,0.13818826181154698,0.0,-0.2454621190935839,609.5379566874766,609.2924945683831,short_exit_LB,0
7341,short,2024-05-12 14:15:00+00:00,2024-05-12 15:15:00+00:00,0.12651707352223984,0.12676162289512047,121.85849891367661,-0.2355446475315094,0.12185849891367662,0.0,False,0.13821990282304703,0.0,-0.357403146445186,609.2924945683831,608.9350914219378,short_exit_LB,0
7342,long,2024-05-12 15:15:00+00:00,2024-05-12 18:30:00+00:00,0.12676161728684884,0.12687124933260172,121.78701828438759,0.10532967507385264,0.1217870182843876,-0.0003324785599163781,False,0.11503616768781533,0.0,-0.016789821770451328,608.9350914219378,608.9183016001674,long_exit_LH,0
7343,long,2024-05-12 19:15:00+00:00,2024-05-12 20:00:00+00:00,0.12700578411227084,0.12682539829672376,121.78366032003348,-0.17296885366825795,0.12178366032003347,0.0,False,0.11525774908188578,0.0,-0.29475251398829144,608.9183016001674,608.6235490861791,long_exit_LH,0
7344,short,2024-05-12 20:00:00+00:00,2024-05-12 21:30:00+00:00,0.126825403141945,0.1269805406906765,121.7247098172358,-0.14889819100329835,0.12172470981723581,0.0,False,0.1385567529325749,0.0,-0.27062290082053414,608.6235490861791,608.3529261853586,short_exit_LB,0
7345,short,2024-05-13 09:30:00+00:00,2024-05-13 11:00:00+00:00,0.12693447856283274,0.12606424655459025,121.6705852370717,0.8341440318950397,0.12167058523707171,0.0,False,0.13867591782989477,0.0,0.712473446657968,608.3529261853586,609.0653996320166,short_exit_LB,0
7346,short,2024-05-13 13:00:00+00:00,2024-05-13 14:00:00+00:00,0.12590586418882535,0.12616149967601997,121.8130799264033,-0.24732562088579288,0.1218130799264033,0.0,False,0.1375521566262917,0.0,-0.3691387008121962,609.0653996320166,608.6962609312044,short_exit_LB,0
7347,short,2024-05-13 14:30:00+00:00,2024-05-13 15:15:00+00:00,0.12574214671452016,0.12630227028669436,121.73925218624089,-0.5422925136087084,0.12173925218624089,0.0,False,0.1373732952856133,0.0,-0.6640317657949494,608.6962609312044,608.0322291654095,short_exit_LB,0
7348,short,2024-05-13 20:45:00+00:00,2024-05-14 02:15:00+00:00,0.12604167856293844,0.1254754820057602,121.6064458330819,0.5462728816880317,0.1216064458330819,0.012160644583308192,False,0.13770053383001024,0.0,0.43682708043825796,608.0322291654095,608.4690562458477,short_exit_LB,0
7349,short,2024-05-14 06:00:00+00:00,2024-05-14 06:30:00+00:00,0.12479564600897076,0.1253385660496285,121.69381124916954,-0.5294255934733935,0.12169381124916955,0.0,False,0.13633924326480057,0.0,-0.651119404722563,608.4690562458477,607.8179368411252,short_exit_LB,0
7350,short,2024-05-14 08:30:00+00:00,2024-05-14 10:30:00+00:00,0.12493625229727572,0.12494117229225073,121.56358736822504,-0.004787179285423785,0.12156358736822505,0.0,False,0.13649285563477373,0.0,-0.12635076665364883,607.8179368411252,607.6915860744715,short_exit_LB,0
7351,long,2024-05-14 17:45:00+00:00,2024-05-14 22:00:00+00:00,0.12505892942627278,0.12534652834373722,121.5383172148943,0.27950254029689253,0.1215383172148943,0.0,False,0.11349097845434254,0.0,0.15796422308199823,607.6915860744715,607.8495502975535,long_exit_LH,0
7352,long,2024-05-14 23:30:00+00:00,2024-05-15 00:45:00+00:00,0.12540324291992,0.12546478086154908,121.5699100595107,0.059656846624549224,0.1215699100595107,-0.01215699100595107,False,0.1138034429498274,0.0,-0.07407005444091255,607.8495502975535,607.7754802431126,long_exit_LH,0
7353,long,2024-05-15 02:45:00+00:00,2024-05-15 03:15:00+00:00,0.12560680282828454,0.1253892089521208,121.55509604862253,-0.2105749363976294,0.12155509604862254,0.0,False,0.11398817356666822,0.0,-0.33213003244625194,607.7754802431126,607.4433502106664,long_exit_LH,0
7354,short,2024-05-15 03:15:00+00:00,2024-05-15 05:45:00+00:00,0.12538921363628047,0.12542998450265863,121.48867004213328,-0.03950258709745122,0.12148867004213328,0.0,False,0.13698771589763642,0.0,-0.1609912571395845,607.4433502106664,607.2823589535268,short_exit_LB,0
7355,short,2024-05-15 06:15:00+00:00,2024-05-15 06:45:00+00:00,0.12514826355916575,0.12535640352595942,121.45647179070536,-0.20199997416218346,0.12145647179070537,0.0,False,0.1367244779383886,0.0,-0.3234564459528888,607.2823589535268,606.958902507574,short_exit_LB,0
7356,long,2024-05-15 11:30:00+00:00,2024-05-15 17:30:00+00:00,0.12542067368337803,0.12617887898444052,121.39178050151479,0.7338494426685657,0.12139178050151479,-0.002495815007111144,False,0.11381926136766556,0.0,0.6099618471599397,606.958902507574,607.5688643547339,long_exit_LH,0
7357,long,2024-05-15 18:15:00+00:00,2024-05-15 20:15:00+00:00,0.12634975189529055,0.12612949031966045,121.51377287094678,-0.21183116446080072,0.12151377287094678,0.0,False,0.11466239984497617,0.0,-0.3333449373317475,607.5688643547339,607.2355194174022,long_exit_LH,0
7358,long,2024-05-15 21:45:00+00:00,2024-05-16 03:00:00+00:00,0.12615643299689044,0.12640614356495572,121.44710388348045,0.24038905175270725,0.12144710388348046,0.010981247133144302,False,0.11448696294467807,0.0,0.1299231950023711,607.2355194174022,607.3654426124045,long_exit_LH,0
7359,short,2024-05-16 03:00:00+00:00,2024-05-16 04:15:00+00:00,0.12640614170292802,0.12491713685411183,121.47308852248091,1.4308958043805413,0.12147308852248091,0.0,False,0.13809870981044886,0.0,1.3094227158580605,607.3654426124045,608.6748653282626,short_exit_LB,0
7360,short,2024-05-16 05:45:00+00:00,2024-05-16 06:15:00+00:00,0.12452521319828543,0.1247800394226389,121.73497306565253,-0.24911632561268268,0.12173497306565252,0.0,False,0.13604379541912684,0.0,-0.3708512986783352,608.6748653282626,608.3040140295843,short_exit_LB,0
7361,long,2024-05-16 06:15:00+00:00,2024-05-16 08:00:00+00:00,0.12478003495887968,0.12449779267556609,121.66080280591686,-0.2751868340558086,0.12166080280591686,-0.010283987661184152,False,0.11323788172518331,0.0,-0.40713162452290963,608.3040140295843,607.8968824050614,long_exit_LH,0
7362,short,2024-05-16 08:00:00+00:00,2024-05-16 09:30:00+00:00,0.12449779746792179,0.12462703244918508,121.57937648101228,-0.12620551335917343,0.12157937648101227,0.0,False,0.13601384373370456,0.0,-0.2477848898401857,607.8968824050614,607.6490975152212,short_exit_LB,0
7363,long,2024-05-16 15:00:00+00:00,2024-05-16 17:15:00+00:00,0.12530436603859058,0.125304751058417,121.52981950304424,0.00037342186462724223,0.12152981950304424,-0.007816797990435805,False,0.11371371218002094,0.0,-0.12897319562885282,607.6490975152212,607.5201243195924,long_exit_LH,0
7364,short,2024-05-17 07:45:00+00:00,2024-05-17 08:45:00+00:00,0.12402624822987617,0.12411576936361483,121.50402486391847,-0.08770061349811227,0.12150402486391848,-0.015852630123995442,False,0.13549867619113973,0.0,-0.22505726848602617,607.5201243195924,607.2950670511063,short_exit_LB,0
7365,long,2024-05-17 08:45:00+00:00,2024-05-17 12:00:00+00:00,0.12411576685164775,0.12450234559820345,121.45901341022126,0.37830385577149434,0.12145901341022126,0.0,False,0.11263505841787033,0.0,0.2568448423612731,607.2950670511063,607.5519118934676,long_exit_LH,0
7366,long,2024-05-17 13:45:00+00:00,2024-05-17 16:15:00+00:00,0.12465445979413504,0.12482723003515878,121.51038237869352,0.168412570919026,0.12151038237869352,-0.0032819954280485122,False,0.11312392226317755,0.0,0.043620193112283975,607.5519118934676,607.5955320865799,long_exit_LH,0
7367,short,2024-05-17 20:00:00+00:00,2024-05-17 23:00:00+00:00,0.12459078507710658,0.12463986634060407,121.51910641731597,-0.04787120715514494,0.12151910641731598,0.0,False,0.13611543269673895,0.0,-0.16939031357246093,607.5955320865799,607.4261417730074,short_exit_LB,0
7368,long,2024-05-17 23:00:00+00:00,2024-05-17 23:30:00+00:00,0.12463986397166452,0.12408301438674997,121.48522835460149,-0.5427557189719644,0.12148522835460149,0.0,False,0.11311067655428554,0.0,-0.6642409473265659,607.4261417730074,606.7619008256809,long_exit_LH,0
7369,short,2024-05-17 23:30:00+00:00,2024-05-18 01:15:00+00:00,0.12408302352277693,0.12407459687898824,121.35238016513618,0.008241202152639121,0.12135238016513618,-0.025855338117983913,False,0.1355607031986338,0.0,-0.13896651613048097,606.7619008256809,606.6229343095504,short_exit_LB,0
7370,short,2024-05-18 04:15:00+00:00,2024-05-18 05:15:00+00:00,0.1242175255290012,0.12441260334748515,121.32458686191008,-0.19053459351001226,0.12132458686191008,0.0,False,0.1357076466404338,0.0,-0.31185918037192234,606.6229343095504,606.3110751291784,short_exit_LB,0
7371,long,2024-05-18 05:15:00+00:00,2024-05-18 07:30:00+00:00,0.12441259902667962,0.12406278825259269,121.26221502583569,-0.34095284269872295,0.12126221502583569,0.0,False,0.11290443361671175,0.0,-0.4622150577245586,606.3110751291784,605.8488600714539,long_exit_LH,0
7372,short,2024-05-18 07:30:00+00:00,2024-05-18 08:00:00+00:00,0.12406279490937286,0.1242598376958944,121.1697720142908,-0.19244794168401735,0.1211697720142908,-0.019645255136676965,False,0.13553860343848986,0.0,-0.33326296883498513,605.8488600714539,605.5155971026189,short_exit_LB,0
7373,short,2024-05-18 12:45:00+00:00,2024-05-18 16:15:00+00:00,0.12337856007570362,0.12323031394084803,121.10311942052378,0.1455120675912554,0.12110311942052379,-0.02234594759547505,False,0.13479107688270622,0.0,0.00206300057525656,605.5155971026189,605.5176601031942,short_exit_LB,0
7374,short,2024-05-18 18:00:00+00:00,2024-05-18 23:45:00+00:00,0.12299573675439582,0.12299996712069043,121.10353202063884,-0.004165285021559571,0.12110353202063884,0.0,False,0.13437284240417743,0.0,-0.12526881704219842,605.5176601031942,605.392391286152,short_exit_LB,0
7375,short,2024-05-19 01:00:00+00:00,2024-05-19 01:15:00+00:00,0.12204905805061401,0.12237707689326688,121.07847825723042,-0.32541031403647785,0.12107847825723042,0.0,False,0.13333859592029582,0.0,-0.4464887922937083,605.392391286152,604.9459024938583,short_exit_LB,0
7376,short,2024-05-19 03:45:00+00:00,2024-05-19 07:00:00+00:00,0.12226689803287777,0.12229245159642396,120.98918049877167,-0.025286522861206993,0.12098918049877168,0.0,False,0.13357658610091896,0.0,-0.14627570335997866,604.9459024938583,604.7996267904983,short_exit_LB,0
7377,long,2024-05-19 07:00:00+00:00,2024-05-19 07:30:00+00:00,0.12229244944565579,0.12217102820209612,120.95992535809968,-0.12009821231352347,0.12095992535809968,0.0,False,0.11098039787193262,0.0,-0.24105813767162315,604.7996267904983,604.5585686528267,long_exit_LH,0
7378,short,2024-05-19 07:30:00+00:00,2024-05-19 13:45:00+00:00,0.12217103174913083,0.1208356125375364,120.91171373056534,1.3216539396521167,0.12091171373056533,-0.018287896701748005,False,0.13347185218592544,0.0,1.1824543292198035,604.5585686528267,605.7410229820465,short_exit_LB,0
7379,short,2024-05-19 16:30:00+00:00,2024-05-19 17:15:00+00:00,0.12073448685037792,0.12103061963403944,121.1482045964093,-0.297147534218531,0.1211482045964093,0.0,False,0.1319024268840379,0.0,-0.4182957388149403,605.7410229820465,605.3227272432316,short_exit_LB,0
7380,long,2024-05-19 17:15:00+00:00,2024-05-19 18:30:00+00:00,0.12103061416473931,0.12086577472187475,121.06454544864633,-0.1648856560807289,0.12106454544864632,0.0,False,0.10983528235450092,0.0,-0.2859502015293752,605.3227272432316,605.0367770417022,long_exit_LH,0
7381,short,2024-05-19 18:30:00+00:00,2024-05-19 19:15:00+00:00,0.12086577848664848,0.12115768856726687,121.00735540834044,-0.2922520114042805,0.12100735540834044,0.0,False,0.13204586299666346,0.0,-0.41325936681262093,605.0367770417022,604.6235176748895,short_exit_LB,0
7382,long,2024-05-19 19:15:00+00:00,2024-05-19 20:45:00+00:00,0.12115768315014219,0.12118985998642441,120.9247035349779,0.03211496198139601,0.12092470353497789,0.0,False,0.10995059745875403,0.0,-0.08880974155358187,604.6235176748895,604.5347079333359,long_exit_LH,0
7383,long,2024-05-19 21:45:00+00:00,2024-05-19 23:00:00+00:00,0.12124799804687729,0.12116608758304287,120.90694158666719,-0.08168005926445128,0.12090694158666719,0.0,False,0.11003255822754114,0.0,-0.20258700085111847,604.5347079333359,604.3321209324847,long_exit_LH,0
7384,short,2024-05-19 23:00:00+00:00,2024-05-20 00:15:00+00:00,0.12116609018614788,0.12113925080766733,120.86642418649694,0.026772999767086164,0.12086642418649694,0.0016099407701641393,False,0.13237395352836656,0.0,-0.09248348364924663,604.3321209324847,604.2396374488354,short_exit_LB,0
7385,long,2024-05-20 00:15:00+00:00,2024-05-20 01:15:00+00:00,0.121139249626978,0.1209791347896923,120.84792748976709,-0.15972978457371242,0.1208479274897671,0.0,False,0.10993386903648253,0.0,-0.28057771206347953,604.2396374488354,603.9590597367719,long_exit_LH,0
7386,short,2024-05-20 01:15:00+00:00,2024-05-20 01:45:00+00:00,0.12097913851517657,0.12113436989430242,120.79181194735439,-0.15499101568941667,0.12079181194735439,0.0,False,0.1321697088278304,0.0,-0.2757828276367711,603.9590597367719,603.6832769091351,short_exit_LB,0
7387,long,2024-05-20 07:00:00+00:00,2024-05-20 12:45:00+00:00,0.12178592798796442,0.12183383926960556,120.73665538182702,0.047498491787815476,0.12073665538182703,0.0035412061023489864,False,0.1105207296490777,0.0,-0.06969695749166258,603.6832769091351,603.6135799516434,long_exit_LH,0
7388,long,2024-05-20 14:15:00+00:00,2024-05-20 15:30:00+00:00,0.12214055278538188,0.12195088220448595,120.72271599032868,-0.187468839358001,0.12072271599032869,0.0,False,0.11084255165273406,0.0,-0.30819155534832965,603.6135799516434,603.305388396295,long_exit_LH,0
7389,long,2024-05-20 16:45:00+00:00,2024-05-20 17:30:00+00:00,0.1223518367978171,0.12198218331219494,120.66107767925901,-0.36454530729087514,0.12066107767925902,0.0,False,0.111034291894019,0.0,-0.48520638497013413,603.305388396295,602.8201820113248,long_exit_LH,0
7390,long,2024-05-20 18:15:00+00:00,2024-05-20 20:15:00+00:00,0.12210317525563019,0.1225483376901996,120.56403640226497,0.4395510587991212,0.12056403640226497,0.0,False,0.11080863154448439,0.0,0.3189870223968562,602.8201820113248,603.1391690337217,long_exit_LH,0
7391,long,2024-05-20 21:15:00+00:00,2024-05-21 00:30:00+00:00,0.12282568123401856,0.12406714186101908,120.62783380674433,1.2192458831643624,0.12062783380674434,-0.012062783380674433,False,0.11146430571987184,0.0,1.0865552659769437,603.1391690337217,604.2257242996986,long_exit_LH,0
7392,long,2024-05-21 01:30:00+00:00,2024-05-21 04:15:00+00:00,0.12397583721204758,0.12267496750994261,120.84514485993972,-1.2680195684091327,0.12084514485993972,0.0,False,0.11250807226993317,0.0,-1.3888647132690723,604.2257242996986,602.8368595864296,long_exit_LH,0
7393,short,2024-05-21 04:15:00+00:00,2024-05-21 04:30:00+00:00,0.12267498282616032,0.12319017844862815,120.56737191728593,-0.5063443319348854,0.12056737191728593,0.0,False,0.13402241873758017,0.0,-0.6269117038521713,602.8368595864296,602.2099478825774,short_exit_LB,0
7394,long,2024-05-21 10:15:00+00:00,2024-05-21 11:45:00+00:00,0.12387581406998231,0.12379910850052443,120.44198957651547,-0.07457929916720815,0.12044198957651547,0.0,False,0.11241730126850895,0.0,-0.19502128874372363,602.2099478825774,602.0149265938336,long_exit_LH,0
7395,short,2024-05-21 11:45:00+00:00,2024-05-21 13:30:00+00:00,0.12379911064008335,0.12404128665516154,120.40298531876672,-0.23553250937955655,0.12040298531876673,0.0,False,0.13525052837429105,0.0,-0.3559354946983233,602.0149265938336,601.6589910991353,short_exit_LB,0
7396,long,2024-05-21 13:30:00+00:00,2024-05-21 14:00:00+00:00,0.12404128277704057,0.12354956162594734,120.33179821982706,-0.4770161111613749,0.12033179821982706,0.0,False,0.11256746412016432,0.0,-0.597347909381202,601.6589910991353,601.061643189754,long_exit_LH,0
7397,short,2024-05-21 17:30:00+00:00,2024-05-21 19:45:00+00:00,0.12355420714655754,0.12334253032615478,120.2123286379508,0.2059514126387476,0.12021232863795081,0.0,False,0.1349829713076141,0.0,0.0857390840007968,601.061643189754,601.1473822737548,short_exit_LB,0
7398,long,2024-05-21 19:45:00+00:00,2024-05-21 21:00:00+00:00,0.12334253125748103,0.1234035026406207,120.22947645475098,0.05943252014425827,0.12022947645475099,0.0,False,0.11193334711616403,0.0,-0.06079695631049272,601.1473822737548,601.0865853174444,long_exit_LH,0
7399,short,2024-05-21 21:00:00+00:00,2024-05-21 21:45:00+00:00,0.12340350334592064,0.1235027460130472,120.21731706348888,-0.09668029558882493,0.12021731706348888,0.0,False,0.1348183274054183,0.0,-0.21689761265231383,601.0865853174444,600.869687704792,short_exit_LB,0
7400,long,2024-05-21 21:45:00+00:00,2024-05-22 02:15:00+00:00,0.12350274344722288,0.12379210923567402,120.1739375409584,0.2815664269245763,0.12017393754095841,-0.01201739375409584,False,0.11207873967835476,0.0,0.14937509562952206,600.869687704792,601.0190628004215,long_exit_LH,0
7401,short,2024-05-22 08:45:00+00:00,2024-05-22 13:00:00+00:00,0.12345677013008234,0.12125968722503364,120.20381256008429,2.1391920541835736,0.12020381256008429,0.0,False,0.13487652136711495,0.0,2.0189882416234894,601.0190628004215,603.0380510420449,short_exit_LB,0
7402,short,2024-05-22 14:15:00+00:00,2024-05-22 18:45:00+00:00,0.12112171157227686,0.12036784199552028,120.60761020840899,0.7506697757253825,0.12060761020840899,-0.039889761000329184,False,0.13232546989271246,0.0,0.5901724045166444,603.0380510420449,603.6282234465616,short_exit_LB,0
7403,short,2024-05-22 20:30:00+00:00,2024-05-22 21:15:00+00:00,0.12004456358711603,0.12035132300052982,120.72564468931233,-0.30849983408053433,0.12072564468931234,0.0,False,0.13114868571892427,0.0,-0.4292254787698467,603.6282234465616,603.1989979677918,short_exit_LB,0
7404,short,2024-05-23 04:00:00+00:00,2024-05-23 06:00:00+00:00,0.11924358718986809,0.1190360583161908,120.63979959355835,0.20995881053495444,0.12063979959355835,0.0,False,0.1302736190049309,0.0,0.08931901094139609,603.1989979677918,603.2883169787332,short_exit_LB,0
7405,short,2024-05-23 07:45:00+00:00,2024-05-23 20:15:00+00:00,0.11888106111856458,0.11409896895065268,120.65766339574664,4.853557511131998,0.12065766339574664,-0.09795954375773878,False,0.12987755927203182,0.0,4.634940303978513,603.2883169787332,607.9232572827117,short_exit_LB,0
7406,short,2024-05-24 02:15:00+00:00,2024-05-24 03:15:00+00:00,0.11454457819543651,0.1149284541222958,121.58465145654233,-0.407469489215888,0.12158465145654233,0.0,False,0.12513995167851438,0.0,-0.5290541406724303,607.9232572827117,607.3942031420393,short_exit_LB,0
7407,long,2024-05-24 03:15:00+00:00,2024-05-24 05:00:00+00:00,0.11492844911495534,0.11473158093106665,121.47884062840787,-0.20808876235245052,0.12147884062840787,0.0,False,0.10429756757182197,0.0,-0.3295676029808584,607.3942031420393,607.0646355390584,long_exit_LH,0
7408,short,2024-05-24 05:00:00+00:00,2024-05-24 08:30:00+00:00,0.1147315840445166,0.11389695635671451,121.41292710781167,0.8832318621344694,0.12141292710781167,-0.004189960114490581,False,0.12534425556863438,0.0,0.7576289749121671,607.0646355390584,607.8222645139706,short_exit_LB,0
7409,short,2024-05-24 12:30:00+00:00,2024-05-24 14:00:00+00:00,0.11428777683700792,0.11481489196096724,121.56445290279413,-0.5606764208239828,0.12156445290279413,0.0,False,0.12485939619443115,0.0,-0.682240873726777,607.8222645139706,607.1400236402438,short_exit_LB,0
7410,long,2024-05-24 14:00:00+00:00,2024-05-24 15:30:00+00:00,0.114814885506861,0.11435012243525255,121.42800472804878,-0.4915325413386466,0.12142800472804878,0.0,False,0.10419450859747635,0.0,-0.6129605460666954,607.1400236402438,606.5270630941772,long_exit_LH,0
7411,long,2024-05-24 15:45:00+00:00,2024-05-24 21:15:00+00:00,0.11466240581140924,0.11511756659411568,121.30541261883543,0.48153068273247923,0.12130541261883544,-0.012130541261883544,False,0.10405613327385388,0.0,0.34809472885176024,606.5270630941772,606.8751578230289,long_exit_LH,0
7412,long,2024-05-24 21:30:00+00:00,2024-05-25 03:15:00+00:00,0.11542614254795461,0.11414570056197612,121.37503156460579,-1.3464340316165173,0.12137503156460579,-0.01213750315646058,False,0.1047492243622688,0.0,-1.4799465663375837,606.8751578230289,605.3952112566913,long_exit_LH,0
7413,short,2024-05-25 05:00:00+00:00,2024-05-25 06:15:00+00:00,0.11467943760646664,0.11508998512479549,121.07904225133825,-0.43345783128533405,0.12107904225133825,0.0,False,0.1252872855850648,0.0,-0.5545368735366722,605.3952112566913,604.8406743831546,short_exit_LB,0
7414,long,2024-05-25 06:15:00+00:00,2024-05-25 08:15:00+00:00,0.11508997917492665,0.11349893118917594,120.96813487663091,-1.6723098632501523,0.12096813487663091,-0.012096813487663092,False,0.10444415610124594,0.0,-1.8053748116144464,604.8406743831546,603.0352995715401,long_exit_LH,0
7415,short,2024-05-25 11:15:00+00:00,2024-05-25 14:00:00+00:00,0.11413122743327596,0.11335307195967909,120.60705991430802,0.8223081967782435,0.12060705991430802,0.0,False,0.12468836597085399,0.0,0.7017011368639355,603.0352995715401,603.737000708404,short_exit_LB,0
7416,short,2024-05-25 14:45:00+00:00,2024-05-25 18:15:00+00:00,0.11330668817169695,0.11325954012028909,120.7474001416808,0.05024420641982531,0.1207474001416808,-0.022294799962159943,False,0.12378755682757892,0.0,-0.09279799368401542,603.737000708404,603.64420271472,short_exit_LB,0
7417,long,2024-05-25 18:15:00+00:00,2024-05-25 20:15:00+00:00,0.11325953899948954,0.11327502602093273,120.728840542944,0.016508367938071422,0.120728840542944,0.0,False,0.10278303164203675,0.0,-0.10422047260487258,603.64420271472,603.5399822421151,long_exit_LH,0
7418,short,2024-05-25 20:15:00+00:00,2024-05-25 20:45:00+00:00,0.11327502731242478,0.11352003719291529,120.70799644842303,-0.2610871300212204,0.12070799644842303,0.0,False,0.12375296733882407,0.0,-0.3817951264696434,603.5399822421151,603.1581871156454,short_exit_LB,0
7419,long,2024-05-25 20:45:00+00:00,2024-05-25 22:15:00+00:00,0.11352003244760964,0.11330425766249656,120.63163742312909,-0.2292922674667716,0.1206316374231291,0.0,False,0.10301942944620575,0.0,-0.34992390488990066,603.1581871156454,602.8082632107555,long_exit_LH,0
7420,long,2024-05-25 22:45:00+00:00,2024-05-25 23:30:00+00:00,0.11366386075034435,0.11371859867730158,120.5616526421511,0.05805974645418942,0.1205616526421511,0.0,False,0.1031499536309375,0.0,-0.06250190618796168,602.8082632107555,602.7457613045675,long_exit_LH,0
7421,long,2024-05-26 01:00:00+00:00,2024-05-26 01:30:00+00:00,0.11391186150168915,0.11371917871844407,120.54915226091352,-0.20390981122824725,0.12054915226091352,0.0,False,0.1033750143127829,0.0,-0.32445896348916076,602.7457613045675,602.4213023410783,long_exit_LH,0
7422,long,2024-05-26 07:15:00+00:00,2024-05-26 07:45:00+00:00,0.11388814571345209,0.11372691020262804,120.48426046821567,-0.17057386579747888,0.12048426046821567,0.0,False,0.10335349223495777,0.0,-0.29105812626569455,602.4213023410783,602.1302442148126,long_exit_LH,0
7423,short,2024-05-26 07:45:00+00:00,2024-05-26 10:00:00+00:00,0.11372691417476996,0.11393915438358086,120.42604884296253,-0.22474231309418974,0.12042604884296253,0.0035513641803789652,False,0.12424665373593619,0.0,-0.3416169977567733,602.1302442148126,601.7886272170558,short_exit_LB,0
7424,long,2024-05-26 13:45:00+00:00,2024-05-26 15:15:00+00:00,0.11400398987519236,0.11370811210041856,120.35772544341116,-0.31236780414456045,0.12035772544341115,0.0,False,0.10345862081173707,0.0,-0.4327255295879716,601.7886272170558,601.3559016874678,long_exit_LH,0
7425,short,2024-05-26 15:15:00+00:00,2024-05-26 17:15:00+00:00,0.11370811902191474,0.11312754041514082,120.27118033749358,0.6140887292484315,0.12027118033749358,0.012027118033749357,False,0.12422612003144186,0.0,0.5058446669446873,601.3559016874678,601.8617463544125,short_exit_LB,0
7426,short,2024-05-26 19:15:00+00:00,2024-05-26 21:45:00+00:00,0.11297654191099928,0.11310781540849679,120.3723492708825,-0.1398670823473218,0.1203723492708825,0.0,False,0.12342687203776671,0.0,-0.2602394316182043,601.8617463544125,601.6015069227943,short_exit_LB,0
7427,long,2024-05-27 00:15:00+00:00,2024-05-27 04:45:00+00:00,0.11307633473187327,0.11301225802935001,120.32030138455887,-0.06818162418872567,0.12032030138455888,0.0,False,0.102616773769175,0.0,-0.18850192557328455,601.6015069227943,601.413004997221,long_exit_LH,0
7428,short,2024-05-27 04:45:00+00:00,2024-05-27 10:15:00+00:00,0.11301226089798197,0.11141558623291824,120.2826009994442,1.6993924388182167,0.1202826009994442,-0.015645157911997706,False,0.12346589503104531,0.0,1.5634646799067748,601.413004997221,602.9764696771279,short_exit_LB,0
7429,short,2024-05-27 14:15:00+00:00,2024-05-27 15:00:00+00:00,0.11125934724241486,0.11180551162035368,120.59529393542559,-0.5919938892961762,0.12059529393542559,0.0,False,0.12155083686233824,0.0,-0.7125891832316018,602.9764696771279,602.2638804938963,short_exit_LB,0
